restaurant,dinesafe_infraction,ward,median_ward_income
CHAWK'S CATERING,S - Significant,23,87000
CHAWK'S CATERING,NA,23,87000
CHEATMEAL,M - Minor,21,78000
CHEATMEAL,M - Minor,21,78000
CHEATMEAL,S - Significant,21,78000
CHEATMEAL,M - Minor,21,78000
CHEATMEAL,NA,21,78000
CHEATMEAL,S - Significant,21,78000
CHECK-IN CORNER,M - Minor,7,73000
CHECK-IN CORNER,M - Minor,7,73000
CHECK-IN CORNER,NA,7,73000
CHECK-IN CORNER,M - Minor,7,73000
CHEER DAY CARE CENTRE OF SCARBOROUGH,NA,22,77000
CHEER DAY CARE CENTRE OF SCARBOROUGH,NA,22,77000
CHEERS,C - Crucial,20,79000
CHEERS,NA,20,79000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,S - Significant,4,85000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,M - Minor,4,85000
CHEESE BOUTIQUE,S - Significant,4,85000
CHEESE BOUTIQUE GIFTWARE,NA,4,85000
CHEESE BOUTIQUE GIFTWARE,NA,4,85000
CHEESE BOUTIQUE GIFTWARE,S - Significant,4,85000
CHEESE MAGIC,M - Minor,11,84000
CHEESE MAGIC,M - Minor,11,84000
CHEESE MAGIC,S - Significant,11,84000
CHEESE MAGIC,M - Minor,11,84000
CHEESE MAGIC,NA,11,84000
CHEESE MAGIC,S - Significant,11,84000
CHEESE MAGIC,M - Minor,11,84000
CHEESE MAGIC,M - Minor,11,84000
CHEESE MAGIC,NA,11,84000
CHEESE MAGIC,NA,11,84000
CHEESECAKE BY HEIRLOOM 1228 (RAWF 2023),NA,10,89000
CHEESECAKE BY HEIRLOOM 1228 (RAWF 2023),NA,10,89000
CHEESECAKES ARE KINDA EVERYTHING,NA,21,78000
CHEESYPLACE,NA,3,90000
CHEEZ IT UP/VIBE TORONTO/RAJMA CHAWAL,M - Minor,12,86000
CHEEZ IT UP/VIBE TORONTO/RAJMA CHAWAL,M - Minor,12,86000
CHEEZ IT UP/VIBE TORONTO/RAJMA CHAWAL,M - Minor,12,86000
CHEF 88,M - Minor,22,77000
CHEF 88,S - Significant,22,77000
CHEF 88,S - Significant,22,77000
CHEF 88,M - Minor,22,77000
CHEF 88,S - Significant,22,77000
CHEF 88,NA,22,77000
CHEF 88,M - Minor,22,77000
CHEF 88,M - Minor,22,77000
CHEF 88,S - Significant,22,77000
CHEF 88,S - Significant,22,77000
CHEF 88,NA,22,77000
CHEF COCOY,NA,8,97000
CHEF COCOY,S - Significant,8,97000
CHEF COCOY,M - Minor,8,97000
CHEF COCOY,M - Minor,8,97000
CHEF COCOY,M - Minor,8,97000
CHEF COCOY,M - Minor,8,97000
CHEF COCOY,S - Significant,8,97000
CHEF HARWASH,M - Minor,11,84000
CHEF HARWASH,S - Significant,11,84000
CHEF HARWASH,NA,11,84000
CHEF HARWASH,NA,11,84000
CHEF JOY STAR,NA,15,102000
CHEF JOY STAR,NA,15,102000
CHEF JOY STAR,NA,15,102000
CHEF JOY STAR,NA,15,102000
CHEF MUSTAFA,NA,14,93000
CHEF MUSTAFA,M - Minor,14,93000
CHEF MUSTAFA,S - Significant,14,93000
CHEF MUSTAFA,NA,14,93000
CHEF MUSTAFA,NA,14,93000
CHEF ON THE GO CATERING & EVENT SERVICE,NA,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,S - Significant,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,S - Significant,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,NA,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,NA,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,S - Significant,7,73000
CHEF ON THE GO CATERING & EVENT SERVICE,S - Significant,7,73000
CHEF ON THE RUN,NA,13,65000
CHEF ON THE RUN,NA,13,65000
CHEF ON THE RUN,NA,13,65000
CHEF REZA,S - Significant,18,81000
CHEF REZA,M - Minor,18,81000
CHEF REZA,S - Significant,18,81000
CHEF REZA,NA,18,81000
CHEF'S DEPOT,NA,23,87000
CHEF'S TABLE,NA,16,78500
CHEF'S TABLE,S - Significant,16,78500
CHEF'S TABLE,S - Significant,16,78500
CHEF'S TABLE,M - Minor,16,78500
CHEFFRY'S ARTISANAL COOKING,NA,10,89000
CHEFFRY'S ARTISANAL COOKING,M - Minor,10,89000
CHEFFRY'S ARTISANAL COOKING,S - Significant,10,89000
CHEFFRY'S ARTISANAL COOKING,M - Minor,10,89000
CHEFFRY'S ARTISANAL COOKING,NA,10,89000
CHEFFRY'S ARTISANAL COOKING,NA,10,89000
CHEFFRY'S ARTISANAL COOKING,M - Minor,10,89000
CHEFFYS,S - Significant,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,S - Significant,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,NA,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,S - Significant,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,C - Crucial,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,S - Significant,19,89000
CHEFFYS,M - Minor,19,89000
CHEFFYS,NA,19,89000
CHELOWICH,NA,4,85000
CHELOWICH,S - Significant,4,85000
CHELOWICH,S - Significant,4,85000
CHELSEA  HOTEL- EMPLOYEE CAFE,NA,13,65000
CHELSEA HOTEL - BANQUET KITCHEN,M - Minor,13,65000
CHELSEA HOTEL - BANQUET KITCHEN,NA,13,65000
CHELSEA HOTEL - MARKET GARDEN,S - Significant,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,C - Crucial,13,65000
CHELSEA HOTEL - MARKET GARDEN,NA,13,65000
CHELSEA HOTEL - MARKET GARDEN,S - Significant,13,65000
CHELSEA HOTEL - MARKET GARDEN,S - Significant,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,S - Significant,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,NA,13,65000
CHELSEA HOTEL - MARKET GARDEN,M - Minor,13,65000
CHELSEA HOTEL - MARKET GARDEN,S - Significant,13,65000
CHELSEA HOTEL - MARKET GARDEN,NA,13,65000
CHELSEA HOTEL - T bar,S - Significant,13,65000
CHELSEA HOTEL - T bar,M - Minor,13,65000
CHELSEA HOTEL - T bar,S - Significant,13,65000
CHELSEA HOTEL - T bar,NA,13,65000
CHELSEA HOTEL - T bar,NA,13,65000
CHELSEA HOTEL - T bar,NA,13,65000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELTENHAM NURSING HOME,S - Significant,18,81000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELTENHAM NURSING HOME,S - Significant,18,81000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELTENHAM NURSING HOME,S - Significant,18,81000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELTENHAM NURSING HOME,S - Significant,18,81000
CHELTENHAM NURSING HOME,M - Minor,18,81000
CHELWOOD CONVENIENCE STORE,NA,20,79000
CHEN CHEN'S NASHVILLE HOT CHICKEN,M - Minor,9,85000
CHEN CHEN'S NASHVILLE HOT CHICKEN,M - Minor,9,85000
CHEN CHEN'S NASHVILLE HOT CHICKEN,M - Minor,9,85000
CHEN CHEN'S NASHVILLE HOT CHICKEN,NA,9,85000
CHENG DU SPICY,C - Crucial,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,C - Crucial,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,NA,22,77000
CHENG DU SPICY,C - Crucial,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,S - Significant,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,S - Significant,22,77000
CHENG DU SPICY,NA,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENG DU SPICY,S - Significant,22,77000
CHENG DU SPICY,M - Minor,22,77000
CHENGDU GUOKUI,M - Minor,18,81000
CHENGDU GUOKUI,S - Significant,18,81000
CHENGDU GUOKUI,M - Minor,18,81000
CHENGDU GUOKUI,M - Minor,18,81000
CHENGDU TASTE,M - Minor,18,81000
CHENGDU TASTE,M - Minor,18,81000
CHENGDU TASTE,M - Minor,18,81000
CHENGDU TASTE,M - Minor,18,81000
CHERRY BOMB CAFE,NA,4,85000
CHERRY BOMB CAFE,M - Minor,4,85000
CHERRY BOMB CAFE,M - Minor,4,85000
CHERRY BOMB CAFE,NA,4,85000
CHERRY STREET BAR-B-QUE,NA,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,S - Significant,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,C - Crucial,14,93000
CHERRY STREET BAR-B-QUE,S - Significant,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,M - Minor,14,93000
CHERRY STREET BAR-B-QUE,NA,14,93000
CHERRY STREET BBQ-STAND 17,NA,10,89000
CHERRY STREET BBQ-STAND 17,NA,10,89000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,S - Significant,15,102000
CHESTER FRIED CHICKEN,S - Significant,15,102000
CHESTER FRIED CHICKEN,S - Significant,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,NA,15,102000
CHESTER FRIED CHICKEN,S - Significant,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,S - Significant,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER FRIED CHICKEN,M - Minor,15,102000
CHESTER JR. Y DAYCARE,NA,14,93000
CHESTER JR. Y DAYCARE,M - Minor,14,93000
CHESTER JR. Y DAYCARE,NA,14,93000
CHESTER JR. Y DAYCARE,NA,14,93000
CHESTER LE CHILD CARE CENTRE,NA,22,77000
CHESTER LE CHILD CARE CENTRE,NA,22,77000
CHESTER LE CHILD CARE CENTRE,NA,22,77000
CHESTER LE FOOD BANK,NA,22,77000
CHESTER LE JR. P.S. SNACK PROGRAM,NA,22,77000
CHESTER VARIETY,NA,14,93000
CHESTER VARIETY,NA,14,93000
CHESTER VILLAGE,S - Significant,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,S - Significant,20,79000
CHESTER VILLAGE,C - Crucial,20,79000
CHESTER VILLAGE,NA,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,S - Significant,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,S - Significant,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,M - Minor,20,79000
CHESTER VILLAGE,S - Significant,20,79000
CHESTER'S CHICKEN/ YOUNG'S FOOD MART,NA,24,78000
CHESTER'S CHICKEN/ YOUNG'S FOOD MART,NA,24,78000
CHESTNUT TREE DINING ROOM,C - Crucial,10,89000
CHESTNUT TREE DINING ROOM,M - Minor,10,89000
CHESTNUT TREE DINING ROOM,S - Significant,10,89000
CHESTNUT TREE DINING ROOM,M - Minor,10,89000
CHESTNUT TREE DINING ROOM,M - Minor,10,89000
CHESTNUT TREE DINING ROOM,NA,10,89000
CHESTNUT TREE DINING ROOM,M - Minor,10,89000
CHESTNUT TREE DINING ROOM,NA,10,89000
CHESTNUT TREE DINING ROOM,NA,10,89000
CHESTNUT TREE DINING ROOM,NA,10,89000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,S - Significant,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,NA,13,65000
CHEW CHEW'S DINER,C - Crucial,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,NA,13,65000
CHEW CHEW'S DINER,S - Significant,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,M - Minor,13,65000
CHEW CHEW'S DINER,S - Significant,13,65000
CHEWY CHEWY,NA,22,77000
CHEWY CHEWY,NA,22,77000
CHEZ M'ZAAR,NA,13,65000
CHEZ M'ZAAR,NA,13,65000
CHEZ M'ZAAR,S - Significant,13,65000
CHEZ NOUS WINE BAR,NA,14,93000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,S - Significant,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,S - Significant,15,102000
CHI ASIAN TAPAS,S - Significant,15,102000
CHI ASIAN TAPAS,S - Significant,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI ASIAN TAPAS,M - Minor,15,102000
CHI THANH SUPERMARKET,C - Crucial,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,S - Significant,6,82000
CHI THANH SUPERMARKET,NA,6,82000
CHI THANH SUPERMARKET,S - Significant,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,S - Significant,6,82000
CHI THANH SUPERMARKET,S - Significant,6,82000
CHI THANH SUPERMARKET,NA,6,82000
CHI THANH SUPERMARKET,NA,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,S - Significant,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHI THANH SUPERMARKET,M - Minor,6,82000
CHIADO RESTAURANT,M - Minor,9,85000
CHIADO RESTAURANT,NA,9,85000
CHIADO RESTAURANT,NA,9,85000
CHIALEE MFG. CO. LTD,S - Significant,22,77000
CHIALEE MFG. CO. LTD,S - Significant,22,77000
CHIAMIGOS - EC 4432 - CNE 2023,NA,10,89000
CHIAMIGOS - EC 4432 - CNE 2023,NA,10,89000
CHIANG MAI,NA,14,93000
CHIANG MAI,M - Minor,14,93000
CHIANG MAI,S - Significant,14,93000
CHIANG MAI,S - Significant,14,93000
CHIANG MAI,M - Minor,14,93000
CHIANG MAI,M - Minor,14,93000
CHIANG MAI,M - Minor,14,93000
CHIANG MAI,S - Significant,14,93000
CHIANG MAI,M - Minor,14,93000
CHIANG MAI THAI KITCHEN,M - Minor,3,90000
CHIANG MAI THAI KITCHEN,S - Significant,3,90000
CHIANG MAI THAI KITCHEN,S - Significant,3,90000
CHIANG MAI THAI KITCHEN,M - Minor,3,90000
CHIANG MAI THAI KITCHEN,S - Significant,3,90000
CHIANG MAI THAI KITCHEN,M - Minor,3,90000
CHIANG MAI THAI KITCHEN,M - Minor,3,90000
CHIANG MAI THAI KITCHEN,NA,3,90000
CHIANG MAI THAI KITCHEN & BAR JUNCTION,NA,4,85000
CHIANG MAI THAI KITCHEN & BAR JUNCTION,S - Significant,4,85000
CHIANG MAI THAI KITCHEN & BAR JUNCTION,M - Minor,4,85000
CHIANG MAI THAI KITCHEN & BAR JUNCTION,S - Significant,4,85000
CHIANG MAI THAI KITCHEN & BAR JUNCTION,M - Minor,4,85000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,S - Significant,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,S - Significant,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,M - Minor,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,M - Minor,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,M - Minor,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,NA,10,89000
CHIANG MAI THAI KITCHEN LIBERTY VILLAGE,NA,10,89000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,S - Significant,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,S - Significant,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,C - Crucial,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,S - Significant,8,97000
CHIANG RAI,C - Crucial,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,S - Significant,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,NA,8,97000
CHIANG RAI,M - Minor,8,97000
CHIANG RAI,M - Minor,8,97000
CHIBA JAPANESE RESTAURANT,S - Significant,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBA JAPANESE RESTAURANT,S - Significant,17,84000
CHIBA JAPANESE RESTAURANT,NA,17,84000
CHIBA JAPANESE RESTAURANT,M - Minor,17,84000
CHIBAP,NA,10,89000
CHICA DE PATRIA,NA,10,89000
CHICA DE PATRIA,NA,10,89000
CHICA DE PATRIA,M - Minor,10,89000
CHICA DE PATRIA,M - Minor,10,89000
CHICA DE PATRIA,M - Minor,10,89000
CHICA'S CHICKEN,S - Significant,4,85000
CHICA'S CHICKEN,M - Minor,4,85000
CHICA'S CHICKEN,M - Minor,4,85000
CHICA'S CHICKEN,M - Minor,4,85000
CHICA'S CHICKEN,NA,4,85000
CHICA'S CHICKEN,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,NA,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,S - Significant,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICAGO DELICATESEN AND BAKERY STORE,M - Minor,4,85000
CHICHA SAN CHEN,NA,10,89000
CHICK - FIL - A,S - Significant,21,78000
CHICK - FIL - A,M - Minor,21,78000
CHICK - FIL - A,NA,21,78000
CHICK - N - JOY,NA,25,105000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,C - Crucial,24,78000
CHICK FIESTA,NA,24,78000
CHICK FIESTA,M - Minor,24,78000
CHICK FIESTA,M - Minor,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,NA,24,78000
CHICK FIESTA,C - Crucial,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,M - Minor,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,NA,24,78000
CHICK FIESTA,S - Significant,24,78000
CHICK FIESTA,NA,24,78000
CHICK FIESTA,M - Minor,24,78000
CHICK N JOY,NA,16,78500
CHICK QUEEN,NA,10,89000
CHICK QUEEN,M - Minor,10,89000
CHICK QUEEN,M - Minor,10,89000
CHICK QUEEN,NA,10,89000
CHICK QUEEN,M - Minor,10,89000
CHICK WINGS,S - Significant,14,93000
CHICK WINGS,NA,14,93000
CHICK WINGS,S - Significant,14,93000
CHICK WINGS,M - Minor,14,93000
CHICK WINGS,M - Minor,14,93000
CHICK WINGS,S - Significant,14,93000
CHICK WINGS,M - Minor,14,93000
CHICK WINGS,M - Minor,14,93000
CHICK'N'BIRYANI,S - Significant,24,78000
CHICK'N'BIRYANI,M - Minor,24,78000
CHICK'N'BIRYANI,S - Significant,24,78000
CHICK-FIL-A,NA,11,84000
CHICK-FIL-A,NA,11,84000
CHICK-FIL-A,NA,11,84000
CHICK-FIL-A,NA,11,84000
CHICK-FIL-A,NA,8,97000
CHICK-FIL-A,NA,8,97000
CHICK-FIL-A,NA,8,97000
CHICK-FIL-A,NA,10,89000
CHICK-FIL-A,NA,10,89000
CHICK-FIL-A,NA,10,89000
CHICK-FIL-A,NA,10,89000
CHICK-FIL-A,NA,13,65000
CHICK-FIL-A,NA,13,65000
CHICK-FIL-A,NA,16,78500
CHICK-N-BURGER RESTAURANT,S - Significant,20,79000
CHICK-N-BURGER RESTAURANT,M - Minor,20,79000
CHICK-N-BURGER RESTAURANT,C - Crucial,20,79000
CHICK-N-BURGER RESTAURANT,M - Minor,20,79000
CHICK-N-BURGER RESTAURANT,M - Minor,20,79000
CHICK-N-JOY,NA,14,93000
CHICK-N-JOY,M - Minor,14,93000
CHICK-N-JOY TAKE OUT,M - Minor,24,78000
CHICK-N-JOY TAKE OUT,M - Minor,24,78000
CHICK-N-JOY TAKE OUT,M - Minor,24,78000
CHICK-N-JOY TAKE OUT,M - Minor,24,78000
CHICK-N-JOY TAKE OUT,M - Minor,24,78000
CHICK-N-JOY TAKE OUT,S - Significant,24,78000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,M - Minor,22,77000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,M - Minor,22,77000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,M - Minor,22,77000
CHICKARON CHICKEN CUTLETS,S - Significant,22,77000
CHICKARON CHICKEN CUTLETS,NA,22,77000
CHICKEE KONE - FB 823 - CNE 2023,NA,10,89000
CHICKEE KONE - FB 823 - CNE 2023,NA,10,89000
CHICKEN HAUS,C - Crucial,15,102000
CHICKEN HAUS,S - Significant,15,102000
CHICKEN HAUS,NA,15,102000
CHICKEN HAUS,S - Significant,15,102000
CHICKEN HAUS,M - Minor,15,102000
CHICKEN HAUS,M - Minor,15,102000
CHICKEN HAUS,NA,15,102000
CHICKEN HAUS,M - Minor,15,102000
CHICKEN HAUS,NA,15,102000
CHICKEN IN THE KITCHEN,M - Minor,18,81000
CHICKEN IN THE KITCHEN,M - Minor,18,81000
CHICKEN IN THE KITCHEN,M - Minor,18,81000
CHICKEN IN THE KITCHEN,NA,18,81000
CHICKEN IN THE KITCHEN,M - Minor,18,81000
CHICKEN IN THE KITCHEN,M - Minor,18,81000
CHICKEN KING,M - Minor,22,77000
CHICKEN KING,M - Minor,22,77000
CHICKEN KING,M - Minor,22,77000
CHICKEN KING,NA,22,77000
CHICKEN KING,M - Minor,22,77000
CHICKEN KITCHEN,S - Significant,21,78000
CHICKEN KITCHEN,NA,21,78000
CHICKEN KITCHEN,NA,21,78000
CHICKEN KITCHEN,M - Minor,21,78000
CHICKEN KITCHEN,NA,24,78000
CHICKEN KITCHEN,NA,24,78000
CHICKEN KITCHEN,NA,24,78000
CHICKEN KITCHEN,NA,23,87000
CHICKEN KITCHEN,NA,23,87000
CHICKEN KITCHEN,NA,23,87000
CHICKEN KITCHEN,S - Significant,23,87000
CHICKEN KITCHEN,C - Crucial,23,87000
CHICKEN KITCHEN,NA,23,87000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,S - Significant,8,97000
CHICKEN N DOUGH,NA,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,S - Significant,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,C - Crucial,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,S - Significant,8,97000
CHICKEN N DOUGH,S - Significant,8,97000
CHICKEN N DOUGH,NA,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N DOUGH,S - Significant,8,97000
CHICKEN N DOUGH,M - Minor,8,97000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,S - Significant,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,S - Significant,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,S - Significant,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,S - Significant,11,84000
CHICKEN N' DOUGH EXPRESS,M - Minor,11,84000
CHICKEN N' DOUGH EXPRESS,NA,11,84000
CHICKEN ON STICK/TENDERS-HP SOUTH (CNE 2018),NA,10,89000
CHICKEN PLACE,M - Minor,6,82000
CHICKEN PLACE,M - Minor,6,82000
CHICKEN PLACE,NA,6,82000
CHICKEN PLUS,M - Minor,22,77000
CHICKEN PLUS,S - Significant,22,77000
CHICKEN PLUS,M - Minor,22,77000
CHICKEN PLUS,M - Minor,22,77000
CHICKEN PLUS,NA,22,77000
CHICKEN QUARTER,NA,15,102000
CHICKEN QUARTER,NA,15,102000
CHICKEN QUARTER,S - Significant,15,102000
CHICKEN TENDERS - CNE 2023 - HPS,NA,10,89000
CHICKEN TENDERS - FB 212 - CNE 2023,M - Minor,10,89000
CHICKEN TENDERS - FB 212 - CNE 2023,S - Significant,10,89000
CHICKQUEEN,NA,21,78000
CHICKSTERS,M - Minor,21,78000
